Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a penguin,1,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,2,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,3,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,4,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,5,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,6,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,7,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,8,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,9,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,1,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,2,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,3,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,4,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,5,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,6,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,7,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,8,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,9,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,1,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,2,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,3,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,4,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,5,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,6,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,7,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,8,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,9,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,1,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,2,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,3,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,4,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,5,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,6,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,7,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,8,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,9,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
