ID,Table,Concept
599,1,Abraham Lincoln
622,0,Abraham Lincoln
624,0,Abraham Lincoln
640,0,Abraham Lincoln
642,0,Abraham Lincoln
644,1,Abraham Lincoln
649,1,Abraham Lincoln
650,0,Abraham Lincoln
654,0,Abraham Lincoln
658,1,Abraham Lincoln
671,1,Abraham Lincoln
674,0,Abraham Lincoln
677,1,Abraham Lincoln
678,1,Abraham Lincoln
690,1,Abraham Lincoln
694,1,Abraham Lincoln
712,0,Abraham Lincoln
717,0,Abraham Lincoln
722,1,Abraham Lincoln
724,0,Abraham Lincoln
756,1,Abraham Lincoln
761,1,Abraham Lincoln
769,0,Abraham Lincoln
772,0,Abraham Lincoln
774,1,Abraham Lincoln
800,1,Abraham Lincoln
805,1,Abraham Lincoln
818,0,Abraham Lincoln
24,0,Richard Nixon
30,0,Richard Nixon
36,0,Richard Nixon
40,0,Richard Nixon
43,0,Richard Nixon
69,0,Richard Nixon
76,0,Richard Nixon
77,0,Richard Nixon
79,0,Richard Nixon
81,0,Richard Nixon
96,0,Richard Nixon
98,0,Richard Nixon
119,0,Richard Nixon
136,0,Richard Nixon
142,0,Richard Nixon
146,0,Richard Nixon
147,0,Richard Nixon
149,0,Richard Nixon
154,0,Richard Nixon
162,0,Richard Nixon
202,0,Richard Nixon
214,0,Richard Nixon
221,0,Richard Nixon
222,0,Richard Nixon
229,0,Richard Nixon
238,0,Richard Nixon
256,0,Richard Nixon
258,0,Richard Nixon
264,0,Richard Nixon
299,0,Richard Nixon
312,0,Richard Nixon
329,0,Richard Nixon
337,0,Richard Nixon
341,0,Richard Nixon
353,0,Richard Nixon
390,0,Richard Nixon
398,0,Richard Nixon
411,0,Richard Nixon
469,0,Richard Nixon
477,0,Richard Nixon
479,0,Richard Nixon
483,0,Richard Nixon
498,0,Richard Nixon
500,0,Richard Nixon
504,0,Richard Nixon
509,0,Richard Nixon
511,0,Richard Nixon
519,0,Richard Nixon
525,0,Richard Nixon
536,0,Richard Nixon
544,0,Richard Nixon
558,0,Richard Nixon
574,0,Richard Nixon
578,0,Richard Nixon
580,0,Richard Nixon
595,0,Richard Nixon
597,0,Richard Nixon
605,0,Richard Nixon
619,0,Richard Nixon
623,0,Richard Nixon
632,0,Richard Nixon
647,0,Richard Nixon
652,0,Richard Nixon
673,0,Richard Nixon
693,0,Richard Nixon
710,0,Richard Nixon
733,0,Richard Nixon
742,0,Richard Nixon
758,0,Richard Nixon
763,0,Richard Nixon
765,0,Richard Nixon
766,0,Richard Nixon
794,0,Richard Nixon
799,0,Richard Nixon
804,0,Richard Nixon
807,0,Richard Nixon
811,0,Richard Nixon
821,0,Richard Nixon
830,0,Richard Nixon
841,0,Richard Nixon
859,0,Richard Nixon
894,0,Richard Nixon
896,0,Richard Nixon
4,1,a salmon
7,2,a salmon
28,2,a salmon
34,2,a salmon
37,2,a salmon
48,2,a salmon
68,2,a salmon
80,0,a salmon
94,2,a salmon
97,2,a salmon
102,2,a salmon
103,2,a salmon
117,2,a salmon
118,0,a salmon
123,2,a salmon
128,2,a salmon
129,2,a salmon
131,2,a salmon
141,2,a salmon
143,2,a salmon
151,2,a salmon
168,2,a salmon
180,2,a salmon
189,1,a salmon
191,2,a salmon
212,2,a salmon
217,2,a salmon
224,2,a salmon
227,2,a salmon
236,1,a salmon
273,2,a salmon
279,2,a salmon
308,1,a salmon
321,2,a salmon
331,2,a salmon
340,2,a salmon
347,2,a salmon
350,0,a salmon
369,2,a salmon
374,2,a salmon
384,2,a salmon
389,2,a salmon
402,2,a salmon
405,1,a salmon
419,2,a salmon
423,2,a salmon
440,1,a salmon
460,2,a salmon
470,2,a salmon
491,2,a salmon
493,2,a salmon
496,2,a salmon
497,2,a salmon
512,2,a salmon
524,2,a salmon
526,2,a salmon
534,2,a salmon
541,2,a salmon
557,2,a salmon
564,2,a salmon
568,2,a salmon
575,2,a salmon
604,2,a salmon
638,2,a salmon
656,2,a salmon
664,2,a salmon
682,2,a salmon
695,2,a salmon
700,2,a salmon
714,2,a salmon
734,2,a salmon
735,0,a salmon
780,0,a salmon
786,2,a salmon
788,2,a salmon
798,2,a salmon
801,2,a salmon
837,2,a salmon
840,0,a salmon
886,2,a salmon
899,0,a salmon
1,0,an eagle
10,1,an eagle
29,1,an eagle
39,0,an eagle
47,0,an eagle
52,1,an eagle
55,1,an eagle
60,0,an eagle
66,1,an eagle
125,0,an eagle
126,0,an eagle
130,0,an eagle
139,1,an eagle
148,1,an eagle
163,0,an eagle
167,1,an eagle
190,0,an eagle
197,0,an eagle
205,0,an eagle
206,0,an eagle
211,0,an eagle
213,1,an eagle
230,1,an eagle
242,0,an eagle
248,0,an eagle
251,0,an eagle
254,1,an eagle
265,1,an eagle
267,0,an eagle
270,1,an eagle
292,1,an eagle
306,1,an eagle
342,0,an eagle
343,1,an eagle
360,0,an eagle
370,1,an eagle
372,0,an eagle
376,1,an eagle
414,0,an eagle
420,0,an eagle
428,1,an eagle
430,1,an eagle
438,0,an eagle
443,0,an eagle
471,0,an eagle
476,1,an eagle
480,0,an eagle
488,0,an eagle
503,1,an eagle
508,0,an eagle
513,1,an eagle
520,1,an eagle
522,1,an eagle
555,0,an eagle
559,0,an eagle
560,1,an eagle
572,1,an eagle
591,0,an eagle
594,1,an eagle
613,1,an eagle
620,0,an eagle
626,1,an eagle
676,1,an eagle
709,1,an eagle
719,1,an eagle
725,1,an eagle
738,1,an eagle
740,1,an eagle
771,1,an eagle
776,0,an eagle
806,0,an eagle
808,1,an eagle
813,1,an eagle
824,1,an eagle
838,0,an eagle
847,0,an eagle
851,0,an eagle
852,1,an eagle
868,0,an eagle
870,0,an eagle
872,1,an eagle
878,1,an eagle
891,1,an eagle
3,1,an ostrich
9,0,an ostrich
15,1,an ostrich
