Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a robin,1,3.48,25,36,Simplicity,3,0.16,-310.2687116994725,1,0.7824
a robin,2,2.0,25,36,Simplicity,2,0.16,-297.78814712740984,1,0.8528
a robin,3,1.0,25,36,Simplicity,1,0.16,-279.50291378400806,1,1.0
a robin,4,1.0,25,36,Simplicity,1,0.16,-279.50291378400806,1,1.0
a robin,5,1.0,25,36,Simplicity,1,0.16,-279.50291378400806,1,1.0
a robin,6,1.0,25,36,Simplicity,1,0.16,-279.50291378400806,1,1.0
a robin,7,1.0,25,36,Simplicity,1,0.16,-279.50291378400806,1,1.0
a robin,8,1.0,25,36,Simplicity,1,0.16,-279.50291378400806,1,1.0
a robin,9,1.0,25,36,Simplicity,1,0.16,-279.50291378400806,1,1.0
a finch,1,5.96,25,36,Simplicity,5,0.16,-432.59227775719705,1,0.33119999999999994
a finch,2,3.0,25,36,Simplicity,3,0.16,-406.72546810635913,1,0.6192000000000001
a finch,3,2.0,25,36,Simplicity,2,0.16,-385.41831879988604,1,0.7888
a finch,4,1.0,25,36,Simplicity,1,0.16,-364.0142177454872,1,1.0
a finch,5,1.0,25,36,Simplicity,1,0.16,-364.0142177454872,1,1.0
a finch,6,1.0,25,36,Simplicity,1,0.16,-364.0142177454872,1,1.0
a finch,7,1.0,25,36,Simplicity,1,0.16,-364.0142177454872,1,1.0
a finch,8,1.0,25,36,Simplicity,1,0.16,-364.0142177454872,1,1.0
a finch,9,1.0,25,36,Simplicity,1,0.16,-364.0142177454872,1,1.0
a dolphin,1,6.48,25,36,Simplicity,6,0.16,-428.9783627862444,1,0.23199999999999998
a dolphin,2,4.48,25,36,Simplicity,4,0.16,-377.18146878407345,1,0.4752
a dolphin,3,2.0,25,36,Simplicity,2,0.16,-356.88169230307443,1,0.5648000000000001
a dolphin,4,2.0,25,36,Simplicity,2,0.16,-349.6235111050729,1,0.6800000000000002
a dolphin,5,2.0,25,36,Simplicity,2,0.16,-347.7493434813837,1,0.7888
a dolphin,6,1.0,25,36,Simplicity,1,0.16,-324.14464066407857,1,1.0
a dolphin,7,1.0,25,36,Simplicity,1,0.16,-324.14464066407857,1,1.0
a dolphin,8,1.0,25,36,Simplicity,1,0.16,-324.14464066407857,1,1.0
a dolphin,9,1.0,25,36,Simplicity,1,0.16,-324.14464066407857,1,1.0
Hillary Clinton,1,7.96,25,36,Simplicity,7,0.16,-595.6335650965138,1,0.23839999999999997
Hillary Clinton,2,4.48,25,36,Simplicity,4,0.16,-584.0714688466572,1,0.44639999999999996
Hillary Clinton,3,2.0,25,36,Simplicity,2,0.16,-557.8913180603585,1,0.7311999999999999
Hillary Clinton,4,1.0,25,36,Simplicity,1,0.16,-540.4880190769142,1,1.0
Hillary Clinton,5,1.0,25,36,Simplicity,1,0.16,-540.4880190769142,1,1.0
Hillary Clinton,6,1.0,25,36,Simplicity,1,0.16,-540.4880190769142,1,1.0
Hillary Clinton,7,2.0,25,36,Simplicity,2,0.16,-542.6961467659146,1,0.9232
Hillary Clinton,8,1.0,25,36,Simplicity,1,0.16,-540.4880190769142,1,1.0
Hillary Clinton,9,1.0,25,36,Simplicity,1,0.16,-540.4880190769142,1,1.0
Donald Trump,1,10.48,25,36,Simplicity,10,0.16,-658.1753850128325,1,0.12320000000000002
Donald Trump,2,14.0,25,36,Simplicity,11,0.16,-657.8442446299375,1,0.16159999999999994
Donald Trump,3,9.44,25,36,Simplicity,8,0.16,-642.1118638732007,1,0.3088
Donald Trump,4,9.32,25,36,Simplicity,5,0.16,-616.5476519565963,1,0.6512000000000002
Donald Trump,5,2.0,25,36,Simplicity,2,0.16,-609.7153681222096,1,0.8528
Donald Trump,6,3.48,25,36,Simplicity,3,0.16,-611.6113008896027,1,0.7824
Donald Trump,7,2.0,25,36,Simplicity,2,0.16,-609.7153681222096,1,0.8528
Donald Trump,8,3.96,25,36,Simplicity,3,0.16,-613.3835190190648,1,0.8496000000000001
Donald Trump,9,1.0,25,36,Simplicity,1,0.16,-609.1040436283467,1,1.0
Joe Biden,1,3.0,25,36,Simplicity,3,0.16,-474.7171567483699,1,0.5264000000000001
Joe Biden,2,1.0,25,36,Simplicity,1,0.16,-423.6604984028538,1,1.0
Joe Biden,3,1.0,25,36,Simplicity,1,0.16,-423.6604984028538,1,1.0
Joe Biden,4,1.0,25,36,Simplicity,1,0.16,-423.6604984028538,1,1.0
Joe Biden,5,1.0,25,36,Simplicity,1,0.16,-423.6604984028538,1,1.0
Joe Biden,6,1.0,25,36,Simplicity,1,0.16,-423.6604984028538,1,1.0
Joe Biden,7,1.0,25,36,Simplicity,1,0.16,-423.6604984028538,1,1.0
Joe Biden,8,1.0,25,36,Simplicity,1,0.16,-423.6604984028538,1,1.0
Joe Biden,9,1.0,25,36,Simplicity,1,0.16,-423.6604984028538,1,1.0
Elizabeth Warren,1,3.96,25,36,Simplicity,3,0.16,-490.8577920473252,1,0.8496000000000001
Elizabeth Warren,2,2.0,25,36,Simplicity,2,0.16,-483.44080583338473,1,0.9232
Elizabeth Warren,3,2.0,25,36,Simplicity,2,0.16,-483.44080583338473,1,0.9232
Elizabeth Warren,4,1.0,25,36,Simplicity,1,0.16,-482.7276092041885,1,1.0
Elizabeth Warren,5,2.0,25,36,Simplicity,2,0.16,-483.44080583338473,1,0.9232
