Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Hillary Clinton,1,2.0,25,36,Simplicity,2,0.16,-111.63156797910848,1,0.5968
Hillary Clinton,2,2.0,25,36,Simplicity,2,0.16,-106.47909989172675,1,0.7888
Hillary Clinton,3,2.0,25,36,Simplicity,2,0.16,-98.70510424853272,1,0.9232
Hillary Clinton,4,1.0,25,36,Simplicity,1,0.16,-79.60986812686147,1,1.0
Hillary Clinton,5,1.0,25,36,Simplicity,1,0.16,-79.60986812686147,1,1.0
Hillary Clinton,6,1.0,25,36,Simplicity,1,0.16,-79.60986812686147,1,1.0
Hillary Clinton,7,1.0,25,36,Simplicity,1,0.16,-79.60986812686147,1,1.0
Hillary Clinton,8,1.0,25,36,Simplicity,1,0.16,-79.60986812686147,1,1.0
Hillary Clinton,9,1.0,25,36,Simplicity,1,0.16,-79.60986812686147,1,1.0
Donald Trump,1,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Donald Trump,2,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Donald Trump,3,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Donald Trump,4,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Donald Trump,5,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Donald Trump,6,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Donald Trump,7,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Donald Trump,8,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Donald Trump,9,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
Joe Biden,1,3.0,25,36,Simplicity,3,0.16,-142.06770456356818,1,0.6192000000000001
Joe Biden,2,2.0,25,36,Simplicity,2,0.16,-98.78452433183048,1,0.9232
Joe Biden,3,1.0,25,36,Simplicity,1,0.16,-71.1040212987256,1,1.0
Joe Biden,4,1.0,25,36,Simplicity,1,0.16,-71.1040212987256,1,1.0
Joe Biden,5,1.0,25,36,Simplicity,1,0.16,-71.1040212987256,1,1.0
Joe Biden,6,1.0,25,36,Simplicity,1,0.16,-71.1040212987256,1,1.0
Joe Biden,7,1.0,25,36,Simplicity,1,0.16,-71.1040212987256,1,1.0
Joe Biden,8,1.0,25,36,Simplicity,1,0.16,-71.1040212987256,1,1.0
Joe Biden,9,1.0,25,36,Simplicity,1,0.16,-71.1040212987256,1,1.0
Elizabeth Warren,1,2.0,25,36,Simplicity,2,0.16,-94.06638134097916,1,0.9232
Elizabeth Warren,2,1.0,25,36,Simplicity,1,0.16,-73.31046932907148,1,1.0
Elizabeth Warren,3,1.0,25,36,Simplicity,1,0.16,-73.31046932907148,1,1.0
Elizabeth Warren,4,1.0,25,36,Simplicity,1,0.16,-73.31046932907148,1,1.0
Elizabeth Warren,5,1.0,25,36,Simplicity,1,0.16,-73.31046932907148,1,1.0
Elizabeth Warren,6,1.0,25,36,Simplicity,1,0.16,-73.31046932907148,1,1.0
Elizabeth Warren,7,1.0,25,36,Simplicity,1,0.16,-73.31046932907148,1,1.0
Elizabeth Warren,8,1.0,25,36,Simplicity,1,0.16,-73.31046932907148,1,1.0
Elizabeth Warren,9,1.0,25,36,Simplicity,1,0.16,-73.31046932907148,1,1.0
Ronald Reagan,1,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Ronald Reagan,2,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Ronald Reagan,3,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Ronald Reagan,4,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Ronald Reagan,5,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Ronald Reagan,6,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Ronald Reagan,7,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Ronald Reagan,8,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Ronald Reagan,9,1.0,25,36,Simplicity,1,0.16,-68.18925640664926,1,1.0
Bernie Sanders,1,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
Bernie Sanders,2,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
Bernie Sanders,3,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
Bernie Sanders,4,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
Bernie Sanders,5,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
Bernie Sanders,6,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
Bernie Sanders,7,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
Bernie Sanders,8,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
Bernie Sanders,9,1.0,25,36,Simplicity,1,0.16,-63.09273481432413,1,1.0
George W. Bush,1,2.0,25,36,Simplicity,2,0.16,-117.39254981681071,1,0.7311999999999999
George W. Bush,2,2.0,25,36,Simplicity,2,0.16,-103.75953244828355,1,0.9232
George W. Bush,3,1.0,25,36,Simplicity,1,0.16,-79.11530778312704,1,1.0
George W. Bush,4,1.0,25,36,Simplicity,1,0.16,-79.11530778312704,1,1.0
George W. Bush,5,1.0,25,36,Simplicity,1,0.16,-79.11530778312704,1,1.0
George W. Bush,6,1.0,25,36,Simplicity,1,0.16,-79.11530778312704,1,1.0
George W. Bush,7,1.0,25,36,Simplicity,1,0.16,-79.11530778312704,1,1.0
George W. Bush,8,1.0,25,36,Simplicity,1,0.16,-79.11530778312704,1,1.0
George W. Bush,9,1.0,25,36,Simplicity,1,0.16,-79.11530778312704,1,1.0
Barack Obama,1,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Barack Obama,2,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Barack Obama,3,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Barack Obama,4,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Barack Obama,5,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Barack Obama,6,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Barack Obama,7,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Barack Obama,8,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Barack Obama,9,1.0,25,36,Simplicity,1,0.16,-48.040895303879346,1,1.0
Abraham Lincoln,1,2.0,25,36,Simplicity,2,0.16,-94.34776477470339,1,0.8528
Abraham Lincoln,2,1.0,25,36,Simplicity,1,0.16,-68.11001465113907,1,1.0
Abraham Lincoln,3,1.0,25,36,Simplicity,1,0.16,-68.11001465113907,1,1.0
Abraham Lincoln,4,1.0,25,36,Simplicity,1,0.16,-68.11001465113907,1,1.0
Abraham Lincoln,5,1.0,25,36,Simplicity,1,0.16,-68.11001465113907,1,1.0
Abraham Lincoln,6,1.0,25,36,Simplicity,1,0.16,-68.11001465113907,1,1.0
Abraham Lincoln,7,1.0,25,36,Simplicity,1,0.16,-68.11001465113907,1,1.0
Abraham Lincoln,8,1.0,25,36,Simplicity,1,0.16,-68.11001465113907,1,1.0
Abraham Lincoln,9,1.0,25,36,Simplicity,1,0.16,-68.11001465113907,1,1.0
Richard Nixon,1,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
Richard Nixon,2,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
Richard Nixon,3,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
Richard Nixon,4,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
Richard Nixon,5,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
Richard Nixon,6,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
Richard Nixon,7,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
Richard Nixon,8,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
Richard Nixon,9,1.0,25,36,Simplicity,1,0.16,-61.06946162509571,1,1.0
a salmon,1,2.0,25,36,Simplicity,2,0.16,-99.93014211545334,1,0.6352
a salmon,2,2.0,25,36,Simplicity,2,0.16,-87.99463278336958,1,0.9232
a salmon,3,1.0,25,36,Simplicity,1,0.16,-61.86008837678504,1,1.0
a salmon,4,1.0,25,36,Simplicity,1,0.16,-61.86008837678504,1,1.0
a salmon,5,1.0,25,36,Simplicity,1,0.16,-61.86008837678504,1,1.0
a salmon,6,1.0,25,36,Simplicity,1,0.16,-61.86008837678504,1,1.0
a salmon,7,1.0,25,36,Simplicity,1,0.16,-61.86008837678504,1,1.0
a salmon,8,1.0,25,36,Simplicity,1,0.16,-61.86008837678504,1,1.0
a salmon,9,1.0,25,36,Simplicity,1,0.16,-61.86008837678504,1,1.0
an eagle,1,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
an eagle,2,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
an eagle,3,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
an eagle,4,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
an eagle,5,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
an eagle,6,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
an eagle,7,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
an eagle,8,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
an eagle,9,1.0,25,36,Simplicity,1,0.16,-53.05817514069428,1,1.0
a seal,1,2.0,25,36,Simplicity,2,0.16,-99.45761111195407,1,0.7311999999999999
a seal,2,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
a seal,3,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
a seal,4,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
a seal,5,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
a seal,6,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
a seal,7,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
a seal,8,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
a seal,9,1.0,25,36,Simplicity,1,0.16,-68.29318949225649,1,1.0
an ostrich,1,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
an ostrich,2,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
an ostrich,3,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
an ostrich,4,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
an ostrich,5,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
an ostrich,6,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
an ostrich,7,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
an ostrich,8,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
an ostrich,9,1.0,25,36,Simplicity,1,0.16,-60.28190300785509,1,1.0
a whale,1,2.0,25,36,Simplicity,2,0.16,-97.94464901627575,1,0.9232
a whale,2,1.0,25,36,Simplicity,1,0.16,-80.35102235511485,1,1.0
a whale,3,1.0,25,36,Simplicity,1,0.16,-80.35102235511485,1,1.0
a whale,4,1.0,25,36,Simplicity,1,0.16,-80.35102235511485,1,1.0
a whale,5,1.0,25,36,Simplicity,1,0.16,-80.35102235511485,1,1.0
