Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Barack Obama,1,7.0,20,36,Simplicity,7,0.16,-454.09485747182873,1,0.16500000000000004
Barack Obama,2,7.57985197368421,20,36,Simplicity,7,0.16,-454.36600609186576,1,0.16
Barack Obama,3,6.259868421052631,20,36,Simplicity,6,0.16,-448.37547351998353,1,0.24500000000000005
Barack Obama,4,4.475,20,36,Simplicity,4,0.16,-426.0177409291489,1,0.47500000000000003
Barack Obama,5,3.0,20,36,Simplicity,3,0.16,-417.90710512002585,1,0.595
Barack Obama,6,1.0,20,36,Simplicity,1,0.16,-391.8423481183975,1,1.0
Barack Obama,7,1.0,20,36,Simplicity,1,0.16,-391.8423481183975,1,1.0
Barack Obama,8,1.0,20,36,Simplicity,1,0.16,-391.8423481183975,1,1.0
Barack Obama,9,1.0,20,36,Simplicity,1,0.16,-391.8423481183975,1,1.0
Abraham Lincoln,1,5.0,25,36,Simplicity,5,0.16,-445.9882418261012,1,0.25120000000000003
Abraham Lincoln,2,5.96,25,36,Simplicity,5,0.16,-426.21231038561825,1,0.3248
Abraham Lincoln,3,5.96,25,36,Simplicity,5,0.16,-422.6735463111562,1,0.3376
Abraham Lincoln,4,4.48,25,36,Simplicity,4,0.16,-406.55171313886643,1,0.5519999999999999
Abraham Lincoln,5,3.0,25,36,Simplicity,3,0.16,-390.75959618705565,1,0.6672000000000001
Abraham Lincoln,6,3.0,25,36,Simplicity,3,0.16,-390.75959618705565,1,0.6672000000000001
Abraham Lincoln,7,3.0,25,36,Simplicity,3,0.16,-390.75959618705565,1,0.6672000000000001
Abraham Lincoln,8,3.48,25,36,Simplicity,3,0.16,-387.19625679450036,1,0.7824
Abraham Lincoln,9,2.0,25,36,Simplicity,2,0.16,-374.37469339439656,1,0.9232
Richard Nixon,1,6.0,25,36,Simplicity,6,0.16,-530.709419553303,1,0.28640000000000004
Richard Nixon,2,3.0,25,36,Simplicity,3,0.16,-485.9865199578354,1,0.7215999999999999
Richard Nixon,3,2.0,25,36,Simplicity,2,0.16,-476.3294190578319,1,0.9232
Richard Nixon,4,1.0,25,36,Simplicity,1,0.16,-472.5149158395705,1,1.0
Richard Nixon,5,1.0,25,36,Simplicity,1,0.16,-472.5149158395705,1,1.0
Richard Nixon,6,1.0,25,36,Simplicity,1,0.16,-472.5149158395705,1,1.0
Richard Nixon,7,1.0,25,36,Simplicity,1,0.16,-472.5149158395705,1,1.0
Richard Nixon,8,1.0,25,36,Simplicity,1,0.16,-472.5149158395705,1,1.0
Richard Nixon,9,1.0,25,36,Simplicity,1,0.16,-472.5149158395705,1,1.0
a salmon,1,4.0,25,36,Simplicity,4,0.16,-484.18735345652357,1,0.35680000000000006
a salmon,2,4.0,25,36,Simplicity,4,0.16,-481.2501448139501,1,0.5008000000000001
a salmon,3,1.0,25,36,Simplicity,1,0.16,-436.91778205322805,1,1.0
a salmon,4,1.0,25,36,Simplicity,1,0.16,-436.91778205322805,1,1.0
a salmon,5,1.0,25,36,Simplicity,1,0.16,-436.91778205322805,1,1.0
a salmon,6,1.0,25,36,Simplicity,1,0.16,-436.91778205322805,1,1.0
a salmon,7,1.0,25,36,Simplicity,1,0.16,-436.91778205322805,1,1.0
a salmon,8,1.0,25,36,Simplicity,1,0.16,-436.91778205322805,1,1.0
a salmon,9,1.0,25,36,Simplicity,1,0.16,-436.91778205322805,1,1.0
an eagle,1,4.0,25,36,Simplicity,4,0.16,-391.753813953527,1,0.3216
an eagle,2,3.0,25,36,Simplicity,3,0.16,-380.3096615290323,1,0.40480000000000005
an eagle,3,2.0,25,36,Simplicity,2,0.16,-358.0948498788652,1,0.5648000000000001
an eagle,4,2.0,25,36,Simplicity,2,0.16,-357.1119625436892,1,0.5392
an eagle,5,2.0,25,36,Simplicity,2,0.16,-357.1119625436892,1,0.5392
an eagle,6,3.0,25,36,Simplicity,3,0.16,-355.646079422724,1,0.4656
an eagle,7,2.0,25,36,Simplicity,2,0.16,-354.97521287571334,1,0.5008
an eagle,8,2.0,25,36,Simplicity,2,0.16,-353.57951019649187,1,0.5072000000000001
an eagle,9,2.0,25,36,Simplicity,2,0.16,-354.7129704305302,1,0.5008
a seal,1,4.24,25,36,Simplicity,4,0.16,-460.66306959205804,1,0.6544000000000001
a seal,2,3.0,25,36,Simplicity,3,0.16,-461.73733472945634,1,0.7183999999999998
a seal,3,3.48,25,36,Simplicity,3,0.16,-452.9236810727219,1,0.7824
a seal,4,3.96,25,36,Simplicity,3,0.16,-441.4419307227039,1,0.8496000000000001
a seal,5,1.0,25,36,Simplicity,1,0.16,-441.19131251220944,1,1.0
a seal,6,2.0,25,36,Simplicity,2,0.16,-441.19038457306516,1,0.9232
a seal,7,2.0,25,36,Simplicity,2,0.16,-441.19038457306516,1,0.9232
a seal,8,2.0,25,36,Simplicity,2,0.16,-440.1175824088884,1,0.8528
a seal,9,3.48,25,36,Simplicity,3,0.16,-439.07653166025796,1,0.7824
an ostrich,1,7.857142857142857,21,36,Simplicity,5,0.16,-330.5232372155628,1,0.44671201814058953
an ostrich,2,2.0,21,36,Simplicity,2,0.16,-298.718699528613,1,0.5918367346938775
an ostrich,3,2.0,21,36,Simplicity,2,0.16,-298.5082263403331,1,0.5555555555555556
an ostrich,4,2.0,21,36,Simplicity,2,0.16,-298.718699528613,1,0.5918367346938775
an ostrich,5,3.0,21,36,Simplicity,3,0.16,-300.26277448575985,1,0.528344671201814
an ostrich,6,2.0,21,36,Simplicity,2,0.16,-298.5082263403331,1,0.5555555555555556
an ostrich,7,2.0,21,36,Simplicity,2,0.16,-298.718699528613,1,0.5918367346938775
an ostrich,8,3.0,21,36,Simplicity,3,0.16,-300.84146194406713,1,0.6780045351473923
an ostrich,9,2.0,21,36,Simplicity,2,0.16,-298.718699528613,1,0.5918367346938775
a whale,1,20.758333333333333,25,36,Simplicity,11,0.16,-599.74383387941,1,0.16479999999999995
a whale,2,21.999166666666667,25,36,Simplicity,9,0.16,-595.1417396162943,1,0.24799999999999994
a whale,3,11.76,25,36,Simplicity,6,0.16,-579.4459034392296,1,0.49440000000000006
a whale,4,7.88,25,36,Simplicity,5,0.16,-575.0953233449536,1,0.5072000000000002
a whale,5,7.88,25,36,Simplicity,5,0.16,-574.007116181857,1,0.472
a whale,6,7.88,25,36,Simplicity,5,0.16,-574.007116181857,1,0.472
a whale,7,7.88,25,36,Simplicity,5,0.16,-575.1254191754697,1,0.4432
a whale,8,7.88,25,36,Simplicity,5,0.16,-576.4662272317385,1,0.4208
a whale,9,22.4,25,36,Simplicity,8,0.16,-579.599293028665,1,0.33759999999999996
a chicken,1,4.0,25,36,Simplicity,4,0.16,-321.7451851581014,1,0.5455999999999999
a chicken,2,2.0,25,36,Simplicity,2,0.16,-281.6253249597319,1,0.9232
a chicken,3,1.0,25,36,Simplicity,1,0.16,-269.82821539452726,1,1.0
a chicken,4,1.0,25,36,Simplicity,1,0.16,-269.82821539452726,1,1.0
a chicken,5,1.0,25,36,Simplicity,1,0.16,-269.82821539452726,1,1.0
a chicken,6,1.0,25,36,Simplicity,1,0.16,-269.82821539452726,1,1.0
a chicken,7,1.0,25,36,Simplicity,1,0.16,-269.82821539452726,1,1.0
a chicken,8,1.0,25,36,Simplicity,1,0.16,-269.82821539452726,1,1.0
a chicken,9,1.0,25,36,Simplicity,1,0.16,-269.82821539452726,1,1.0
a penguin,1,2.0,9,36,Simplicity,2,0.16,-176.59425462539323,1,0.5061728395061729
a penguin,2,2.0,9,36,Simplicity,2,0.16,-176.59425462539323,1,0.5061728395061729
a penguin,3,2.0,9,36,Simplicity,2,0.16,-176.59425462539323,1,0.5061728395061729
a penguin,4,3.0,9,36,Simplicity,3,0.16,-177.67986637141374,1,0.4320987654320988
a penguin,5,2.0,9,36,Simplicity,2,0.16,-176.59425462539323,1,0.5061728395061729
a penguin,6,2.0,9,36,Simplicity,2,0.16,-176.59425462539323,1,0.5061728395061729
a penguin,7,2.0,9,36,Simplicity,2,0.16,-180.7004828795323,1,0.5061728395061729
a penguin,8,2.0,9,36,Simplicity,2,0.16,-177.2847891266618,1,0.8024691358024691
a penguin,9,1.0,9,36,Simplicity,1,0.16,-171.24454111709565,1,1.0
a robin,1,4.0,25,36,Simplicity,4,0.16,-330.2136299152132,1,0.29280000000000006
a robin,2,4.0,25,36,Simplicity,4,0.16,-325.84024174697066,1,0.3184
a robin,3,3.0,25,36,Simplicity,3,0.16,-307.9198372976281,1,0.33440000000000003
a robin,4,3.0,25,36,Simplicity,3,0.16,-312.7607727491238,1,0.34080000000000005
a robin,5,3.0,25,36,Simplicity,3,0.16,-313.5279574737927,1,0.4112
a robin,6,3.0,25,36,Simplicity,3,0.16,-311.794755944627,1,0.5168
a robin,7,3.0,25,36,Simplicity,3,0.16,-295.7120955787398,1,0.5264000000000001
a robin,8,2.0,25,36,Simplicity,2,0.16,-287.5054910476974,1,0.5648000000000001
a robin,9,2.0,25,36,Simplicity,2,0.16,-283.6222393456571,1,0.5648000000000001
a finch,1,4.48,25,36,Simplicity,4,0.16,-298.24899476505107,1,0.6000000000000001
a finch,2,3.0,25,36,Simplicity,3,0.16,-271.5060302157652,1,0.6608000000000002
a finch,3,3.0,25,36,Simplicity,3,0.16,-262.0045722337014,1,0.7215999999999999
a finch,4,3.0,25,36,Simplicity,3,0.16,-262.0045722337014,1,0.7215999999999999
a finch,5,3.0,25,36,Simplicity,3,0.16,-262.0045722337014,1,0.7215999999999999
a finch,6,3.0,25,36,Simplicity,3,0.16,-262.0045722337014,1,0.7215999999999999
a finch,7,3.0,25,36,Simplicity,3,0.16,-262.0045722337014,1,0.7215999999999999
a finch,8,3.0,25,36,Simplicity,3,0.16,-262.0045722337014,1,0.7215999999999999
a finch,9,3.0,25,36,Simplicity,3,0.16,-262.0045722337014,1,0.7215999999999999
a dolphin,1,11.235294117647058,17,36,Simplicity,7,0.16,-383.21153610499033,1,0.2110726643598616
a dolphin,2,7.882352941176471,17,36,Simplicity,6,0.16,-384.60189440542194,1,0.25259515570934254
a dolphin,3,10.764705882352942,17,36,Simplicity,7,0.16,-373.46057678334824,1,0.3217993079584775
a dolphin,4,5.9411764705882355,17,36,Simplicity,5,0.16,-374.4937996680453,1,0.4532871972318339
a dolphin,5,5.882352941176471,17,36,Simplicity,4,0.16,-368.8429054704485,1,0.6055363321799309
a dolphin,6,2.0,17,36,Simplicity,2,0.16,-368.83217044508405,1,0.7923875432525951
a dolphin,7,3.4705882352941178,17,36,Simplicity,3,0.16,-367.961709407381,1,0.6955017301038062
a dolphin,8,3.4705882352941178,17,36,Simplicity,3,0.16,-367.961709407381,1,0.6955017301038062
a dolphin,9,3.4705882352941178,17,36,Simplicity,3,0.16,-370.3891301820851,1,0.6955017301038062
Hillary Clinton,1,19.833333333333332,33,36,Simplicity,9,0.16,-759.3669397360379,1,0.241505968778696
Hillary Clinton,2,11.878787878787879,33,36,Simplicity,8,0.16,-734.4914925542128,1,0.3535353535353534
Hillary Clinton,3,9.363636363636363,33,36,Simplicity,5,0.16,-692.6976743331758,1,0.7263544536271811
Hillary Clinton,4,10.818181818181818,33,36,Simplicity,5,0.16,-689.4671683462121,1,0.7759412304866852
Hillary Clinton,5,2.0,33,36,Simplicity,2,0.16,-677.3137520938842,1,0.9412304866850323
Hillary Clinton,6,2.0,33,36,Simplicity,2,0.16,-677.3137520938842,1,0.9412304866850323
Hillary Clinton,7,3.9696969696969697,33,36,Simplicity,3,0.16,-676.513575399901,1,0.8842975206611572
Hillary Clinton,8,3.9696969696969697,33,36,Simplicity,3,0.16,-676.513575399901,1,0.8842975206611572
Hillary Clinton,9,2.0,33,36,Simplicity,2,0.16,-677.3137520938842,1,0.9412304866850323
Donald Trump,1,13.526315789473685,19,36,Simplicity,7,0.16,-458.0543812232677,1,0.2576177285318558
Donald Trump,2,7.842105263157895,19,36,Simplicity,5,0.16,-448.54917368634256,1,0.3850415512465373
Donald Trump,3,2.0,19,36,Simplicity,2,0.16,-417.8560294299552,1,0.9002770083102491
Donald Trump,4,2.0,19,36,Simplicity,2,0.16,-417.8560294299552,1,0.9002770083102491
Donald Trump,5,3.9473684210526314,19,36,Simplicity,3,0.16,-417.22227306406904,1,0.8060941828254847
Donald Trump,6,2.0,19,36,Simplicity,2,0.16,-417.8560294299552,1,0.9002770083102491
Donald Trump,7,3.9473684210526314,19,36,Simplicity,3,0.16,-417.22227306406904,1,0.8060941828254847
Donald Trump,8,2.0,19,36,Simplicity,2,0.16,-417.8560294299552,1,0.9002770083102491
Donald Trump,9,3.9473684210526314,19,36,Simplicity,3,0.16,-417.22227306406904,1,0.8060941828254847
Joe Biden,1,5.0,25,36,Simplicity,5,0.16,-535.975568580905,1,0.26080000000000003
Joe Biden,2,6.96,25,36,Simplicity,6,0.16,-531.7637383796247,1,0.4016
Joe Biden,3,4.96,25,36,Simplicity,4,0.16,-496.9764308046264,1,0.6576000000000002
Joe Biden,4,2.0,25,36,Simplicity,2,0.16,-494.659703061876,1,0.7888
Joe Biden,5,3.96,25,36,Simplicity,3,0.16,-494.415819983989,1,0.8496000000000001
Joe Biden,6,3.96,25,36,Simplicity,3,0.16,-486.2878789007137,1,0.8496000000000001
Joe Biden,7,1.0,25,36,Simplicity,1,0.16,-482.50710104461166,1,1.0
Joe Biden,8,1.0,25,36,Simplicity,1,0.16,-482.50710104461166,1,1.0
Joe Biden,9,1.0,25,36,Simplicity,1,0.16,-482.50710104461166,1,1.0
Elizabeth Warren,1,8.162790697674419,43,36,Simplicity,8,0.16,-800.5546655101975,1,0.3131422390481341
Elizabeth Warren,2,4.976744186046512,43,36,Simplicity,4,0.16,-714.2181820290183,1,0.6246619794483506
Elizabeth Warren,3,2.0,43,36,Simplicity,2,0.16,-701.1371614759162,1,0.7944835045970795
Elizabeth Warren,4,2.0,43,36,Simplicity,2,0.16,-696.7806100264027,1,0.7598702001081665
Elizabeth Warren,5,2.0,43,36,Simplicity,2,0.16,-696.813500542548,1,0.7944835045970795
Elizabeth Warren,6,2.0,43,36,Simplicity,2,0.16,-696.7806100264027,1,0.7598702001081665
Elizabeth Warren,7,2.0,43,36,Simplicity,2,0.16,-696.813500542548,1,0.7944835045970795
Elizabeth Warren,8,2.0,43,36,Simplicity,2,0.16,-696.7806100264027,1,0.7598702001081665
Elizabeth Warren,9,2.0,43,36,Simplicity,2,0.16,-698.5676026840388,1,0.7944835045970795
Ronald Reagan,1,18.269888991674375,47,36,Simplicity,10,0.16,-851.2365093447582,1,0.24038026256224537
Ronald Reagan,2,6.24468085106383,47,36,Simplicity,6,0.16,-783.6165123659852,1,0.35808057944771393
Ronald Reagan,3,5.48936170212766,47,36,Simplicity,5,0.16,-761.4274966313066,1,0.4232684472612041
Ronald Reagan,4,4.0,47,36,Simplicity,4,0.16,-746.7061810380283,1,0.6686283386147577
Ronald Reagan,5,4.9787234042553195,47,36,Simplicity,4,0.16,-727.3452696489377,1,0.803531009506564
Ronald Reagan,6,3.4893617021276597,47,36,Simplicity,3,0.16,-709.4462080683321,1,0.878678134902671
Ronald Reagan,7,2.0,47,36,Simplicity,2,0.16,-695.524464135355,1,0.9583521955636034
Ronald Reagan,8,2.0,47,36,Simplicity,2,0.16,-695.524464135355,1,0.9583521955636034
Ronald Reagan,9,2.0,47,36,Simplicity,2,0.16,-695.524464135355,1,0.9583521955636034
Bernie Sanders,1,6.486111111111111,36,36,Simplicity,6,0.16,-668.1554305548618,1,0.2901234567901234
Bernie Sanders,2,10.375,36,36,Simplicity,6,0.16,-636.772228043325,1,0.6172839506172838
Bernie Sanders,3,2.0,36,36,Simplicity,2,0.16,-585.2203386398821,1,0.9459876543209875
Bernie Sanders,4,1.0,36,36,Simplicity,1,0.16,-574.5578970731375,1,1.0
