Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a salmon,1,4.0,25,36,Simplicity,4,0.16,-402.9421692107165,1,0.344
a salmon,2,4.0,25,36,Simplicity,4,0.16,-402.63030351486555,1,0.3568
a salmon,3,4.0,25,36,Simplicity,4,0.16,-406.456866682313,1,0.3568
a salmon,4,4.0,25,36,Simplicity,4,0.16,-405.2563496396956,1,0.3568
a salmon,5,4.0,25,36,Simplicity,4,0.16,-407.733595936316,1,0.3536
a salmon,6,3.0,25,36,Simplicity,3,0.16,-387.37891435274827,1,0.4304
a salmon,7,2.0,25,36,Simplicity,2,0.16,-374.6885757403887,1,0.5008
a salmon,8,2.0,25,36,Simplicity,2,0.16,-373.50179478025507,1,0.5968
a salmon,9,2.0,25,36,Simplicity,2,0.16,-368.9518741544647,1,0.6800000000000002
an eagle,1,2.0,25,36,Simplicity,2,0.16,-167.96764203437317,1,0.5392
an eagle,2,2.0,25,36,Simplicity,2,0.16,-167.96764203437317,1,0.5392
an eagle,3,2.0,25,36,Simplicity,2,0.16,-167.96764203437317,1,0.5392
an eagle,4,2.0,25,36,Simplicity,2,0.16,-167.96764203437317,1,0.5392
an eagle,5,2.0,25,36,Simplicity,2,0.16,-167.96764203437317,1,0.5392
an eagle,6,2.0,25,36,Simplicity,2,0.16,-167.96764203437317,1,0.5392
an eagle,7,2.0,25,36,Simplicity,2,0.16,-167.96764203437317,1,0.5392
an eagle,8,2.0,25,36,Simplicity,2,0.16,-167.96764203437317,1,0.5392
an eagle,9,2.0,25,36,Simplicity,2,0.16,-171.52071139003104,1,0.5648000000000001
a seal,1,7.96,25,36,Simplicity,7,0.16,-550.1516303661771,1,0.2224
a seal,2,9.16,25,36,Simplicity,7,0.16,-545.4583847032326,1,0.27679999999999993
a seal,3,5.24,25,36,Simplicity,5,0.16,-531.8398830898263,1,0.3632000000000001
a seal,4,4.48,25,36,Simplicity,4,0.16,-524.458265510385,1,0.4464
a seal,5,3.0,25,36,Simplicity,3,0.16,-517.8097090823647,1,0.4688
a seal,6,2.0,25,36,Simplicity,2,0.16,-494.8686225146809,1,0.7888
a seal,7,3.96,25,36,Simplicity,3,0.16,-481.85129056716875,1,0.8496000000000001
a seal,8,1.0,25,36,Simplicity,1,0.16,-480.0274716551509,1,1.0
a seal,9,1.0,25,36,Simplicity,1,0.16,-480.0274716551509,1,1.0
an ostrich,1,3.0,25,36,Simplicity,3,0.16,-193.33221579814327,1,0.36319999999999997
an ostrich,2,3.0,25,36,Simplicity,3,0.16,-190.7028630772105,1,0.37920000000000004
an ostrich,3,3.0,25,36,Simplicity,3,0.16,-194.09476897046721,1,0.3856
an ostrich,4,3.0,25,36,Simplicity,3,0.16,-199.99672333346015,1,0.4176000000000001
an ostrich,5,3.0,25,36,Simplicity,3,0.16,-188.18616901951728,1,0.5648
an ostrich,6,2.0,25,36,Simplicity,2,0.16,-167.86213270187875,1,0.7311999999999999
an ostrich,7,2.0,25,36,Simplicity,2,0.16,-167.68338397795603,1,0.7311999999999999
an ostrich,8,2.0,25,36,Simplicity,2,0.16,-166.4700817560925,1,0.6800000000000002
an ostrich,9,2.0,25,36,Simplicity,2,0.16,-166.4700817560925,1,0.6800000000000002
a whale,1,5.48,25,36,Simplicity,5,0.16,-538.3426903513736,1,0.26720000000000005
a whale,2,5.48,25,36,Simplicity,5,0.16,-533.1070380186809,1,0.28640000000000004
