Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Bernie Sanders,1,28.02956989247312,93,36,Simplicity,25,0.16,-2295.8979433892555,1,0.08012486992715923
Bernie Sanders,2,32.806451612903224,93,36,Simplicity,15,0.16,-2204.2141922973306,1,0.14880332986472422
Bernie Sanders,3,9.978494623655914,93,36,Simplicity,8,0.16,-2115.2069543789585,1,0.2803792345935946
Bernie Sanders,4,7.247311827956989,93,36,Simplicity,7,0.16,-2078.4183939092622,1,0.47138397502601453
Bernie Sanders,5,9.225806451612904,93,36,Simplicity,7,0.16,-2029.4657873306614,1,0.610128338536247
Bernie Sanders,6,4.494623655913978,93,36,Simplicity,4,0.16,-2001.7491381812333,1,0.7685281535437622
Bernie Sanders,7,4.989247311827957,93,36,Simplicity,4,0.16,-1985.3770217198214,1,0.8772112382934443
Bernie Sanders,8,3.4946236559139785,93,36,Simplicity,3,0.16,-1959.5301537456419,1,0.9371025552086948
Bernie Sanders,9,2.0,93,36,Simplicity,2,0.16,-1951.625993488227,1,0.9787258642617644
George W. Bush,1,26.51851851851852,72,36,Simplicity,16,0.16,-1691.6122960005425,1,0.26929012345679
George W. Bush,2,5.0,72,36,Simplicity,5,0.16,-1596.3183381934864,1,0.6446759259259257
George W. Bush,3,3.4930555555555554,72,36,Simplicity,3,0.16,-1538.13451098005,1,0.9193672839506174
George W. Bush,4,3.986111111111111,72,36,Simplicity,3,0.16,-1537.9663237961583,1,0.9456018518518519
George W. Bush,5,1.0,72,36,Simplicity,1,0.16,-1523.6697060709064,1,1.0
George W. Bush,6,2.0,72,36,Simplicity,2,0.16,-1525.0950227831618,1,0.9726080246913582
George W. Bush,7,1.0,72,36,Simplicity,1,0.16,-1523.6697060709064,1,1.0
George W. Bush,8,1.0,72,36,Simplicity,1,0.16,-1523.6697060709064,1,1.0
George W. Bush,9,1.0,72,36,Simplicity,1,0.16,-1523.6697060709064,1,1.0
Barack Obama,1,15.475409836065573,61,36,Simplicity,14,0.16,-1459.4535349826251,1,0.1593657618919645
Barack Obama,2,14.024453551912568,61,36,Simplicity,9,0.16,-1409.5499417576566,1,0.38081160978231654
Barack Obama,3,6.967213114754099,61,36,Simplicity,5,0.16,-1351.373078196319,1,0.7876914807847353
Barack Obama,4,1.0,61,36,Simplicity,1,0.16,-1300.324921311159,1,1.0
Barack Obama,5,1.0,61,36,Simplicity,1,0.16,-1300.324921311159,1,1.0
Barack Obama,6,1.0,61,36,Simplicity,1,0.16,-1300.324921311159,1,1.0
Barack Obama,7,1.0,61,36,Simplicity,1,0.16,-1300.324921311159,1,1.0
Barack Obama,8,1.0,61,36,Simplicity,1,0.16,-1300.324921311159,1,1.0
Barack Obama,9,3.9836065573770494,61,36,Simplicity,3,0.16,-1313.2519673986928,1,0.9360386992743887
Abraham Lincoln,1,19.889024390243904,82,36,Simplicity,19,0.16,-1847.32171562576,1,0.07108863771564546
Abraham Lincoln,2,15.301135032955267,82,36,Simplicity,15,0.16,-1820.8404356284227,1,0.0835812016656752
Abraham Lincoln,3,22.853658536585364,82,36,Simplicity,15,0.16,-1787.6351822352783,1,0.09785841760856633
Abraham Lincoln,4,12.164634146341463,82,36,Simplicity,12,0.16,-1733.6133377432798,1,0.14663890541344438
Abraham Lincoln,5,11.987804878048781,82,36,Simplicity,11,0.16,-1707.766580907939,1,0.18173706127305175
Abraham Lincoln,6,12.23460554049985,82,36,Simplicity,11,0.16,-1699.8789885306317,1,0.19541939321832244
Abraham Lincoln,7,9.252898223426678,82,36,Simplicity,9,0.16,-1710.963733349177,1,0.27096966091612135
Abraham Lincoln,8,8.617302770249925,82,36,Simplicity,8,0.16,-1687.5421168920755,1,0.45984533016061874
Abraham Lincoln,9,7.975609756097561,82,36,Simplicity,6,0.16,-1613.0990879797648,1,0.6606186793575253
Richard Nixon,1,17.88448275862069,58,36,Simplicity,17,0.16,-1417.157636117502,1,0.11652794292508913
Richard Nixon,2,14.225839382940109,58,36,Simplicity,11,0.16,-1326.6020697049012,1,0.40487514863258023
Richard Nixon,3,6.982758620689655,58,36,Simplicity,6,0.16,-1281.043245799544,1,0.719381688466112
Richard Nixon,4,4.245689655172414,58,36,Simplicity,4,0.16,-1252.92160058459,1,0.8376932223543403
Richard Nixon,5,2.0,58,36,Simplicity,2,0.16,-1240.7754362999751,1,0.9334126040428063
Richard Nixon,6,3.4913793103448274,58,36,Simplicity,3,0.16,-1243.8829504593143,1,0.9007134363852557
Richard Nixon,7,2.0,58,36,Simplicity,2,0.16,-1240.7754362999751,1,0.9334126040428063
Richard Nixon,8,2.0,58,36,Simplicity,2,0.16,-1240.7754362999751,1,0.9334126040428063
Richard Nixon,9,2.0,58,36,Simplicity,2,0.16,-1240.7754362999751,1,0.9334126040428063
a salmon,1,15.455263912794033,84,36,Simplicity,15,0.16,-1656.6042178006664,1,0.17857142857142855
a salmon,2,17.88095238095238,84,36,Simplicity,8,0.16,-1489.6131237470804,1,0.4229024943310658
a salmon,3,3.0,84,36,Simplicity,3,0.16,-1446.5174756319548,1,0.46031746031746035
a salmon,4,3.0,84,36,Simplicity,3,0.16,-1426.218996744616,1,0.5042517006802721
a salmon,5,2.0,84,36,Simplicity,2,0.16,-1418.4437962100815,1,0.6023242630385488
a salmon,6,3.0,84,36,Simplicity,3,0.16,-1393.872314178317,1,0.7349773242630385
a salmon,7,2.0,84,36,Simplicity,2,0.16,-1388.3459087593997,1,0.8276643990929706
a salmon,8,2.0,84,36,Simplicity,2,0.16,-1361.6088622929333,1,0.9764739229024944
a salmon,9,2.0,84,36,Simplicity,2,0.16,-1346.2717298925995,1,0.9764739229024944
an eagle,1,23.89873417721519,79,36,Simplicity,16,0.16,-1721.319043980378,1,0.10559205255568017
an eagle,2,9.0,79,36,Simplicity,9,0.16,-1645.7219623249284,1,0.21775356513379268
an eagle,3,7.246835443037975,79,36,Simplicity,7,0.16,-1615.764492049713,1,0.28569139560967793
an eagle,4,5.0,79,36,Simplicity,5,0.16,-1573.5106027825884,1,0.3690113763819901
an eagle,5,3.0,79,36,Simplicity,3,0.16,-1529.5715120044738,1,0.6032687069379907
an eagle,6,3.0,79,36,Simplicity,3,0.16,-1529.358366646083,1,0.6571062329754846
an eagle,7,2.0,79,36,Simplicity,2,0.16,-1506.6635888417711,1,0.8596378785451051
an eagle,8,2.0,79,36,Simplicity,2,0.16,-1478.7802199949458,1,0.9750040057683065
an eagle,9,1.0,79,36,Simplicity,1,0.16,-1471.585065685581,1,1.0
